time_id,order_year,quarter
t1357,2016,Q3
t1358,2016,Q3
t1359,2016,Q3
t1360,2016,Q3
t1361,2016,Q3
t1362,2016,Q3
t1363,2016,Q3
t1364,2016,Q3
t1365,2016,Q3
t1366,2016,Q3
t1367,2016,Q3
t1368,2016,Q3
t1369,2016,Q3
t1370,2016,Q3
t1371,2016,Q3
t1372,2016,Q3
t1373,2016,Q3
t1374,2016,Q3
t1375,2016,Q3
t1376,2016,Q3
t1377,2016,Q3
t1378,2016,Q3
t1379,2016,Q3
t1380,2016,Q3
t1381,2016,Q3
t1382,2016,Q3
t1383,2016,Q3
t1384,2016,Q3
t1385,2016,Q3
t1386,2016,Q3
t1387,2016,Q3
t1388,2016,Q3
t1389,2016,Q3
t1390,2016,Q3
t1391,2016,Q3
t1392,2016,Q3
t1393,2016,Q3
t1394,2016,Q3
t1395,2016,Q3
t1396,2016,Q3
t1397,2016,Q3
t1398,2016,Q3
t1399,2016,Q3
t1400,2016,Q3
t1401,2016,Q3
t1402,2016,Q3
t1403,2016,Q3
t1404,2016,Q3
t1405,2016,Q3
t1406,2016,Q3
t1407,2016,Q3
t1408,2016,Q3
t1409,2016,Q3
t1410,2016,Q3
t1411,2016,Q3
t1412,2016,Q3
t1413,2016,Q3
t1414,2016,Q3
t1415,2016,Q3
t1416,2016,Q3
t1417,2016,Q3
t1418,2016,Q3
t1419,2016,Q3
t1420,2016,Q3
t1421,2016,Q3
t1422,2016,Q3
t1423,2016,Q3
t1424,2016,Q3
t1425,2016,Q3
t1426,2016,Q3
t1427,2016,Q3
t1428,2016,Q3
t1429,2016,Q3
t1430,2016,Q3
t1431,2016,Q3
t1432,2016,Q3
t1433,2016,Q3
t1434,2016,Q3
t1435,2016,Q3
t1436,2016,Q3
t1437,2016,Q3
t1438,2016,Q3
t1439,2016,Q3
t1440,2016,Q3
t1441,2016,Q3
t1442,2016,Q3
t1443,2016,Q3
t1444,2016,Q3
t1445,2016,Q3
t1446,2016,Q3
t1447,2016,Q3
t1448,2016,Q3
t1449,2016,Q3
t1450,2016,Q3
t1451,2016,Q3
t1452,2016,Q3
t1453,2016,Q3
t1454,2016,Q3
t1455,2016,Q3
t1456,2016,Q3
t1457,2016,Q3
t1458,2016,Q3
t1459,2016,Q3
t1460,2016,Q3
t1461,2016,Q3
t1462,2016,Q3
t1463,2016,Q3
t1464,2016,Q3
t1465,2016,Q3
t1466,2016,Q3
t1467,2016,Q3
t1468,2016,Q3
t1469,2016,Q3
t1470,2016,Q3
t1471,2016,Q3
t1472,2016,Q3
t1473,2016,Q3
t1474,2016,Q3
t1475,2016,Q3
t1476,2016,Q3
t1477,2016,Q3
t1478,2016,Q3
t1479,2016,Q3
t1480,2016,Q3
t1481,2016,Q3
t1482,2016,Q3
t1483,2016,Q3
t1484,2016,Q3
t1485,2016,Q3
t1486,2016,Q3
t1487,2016,Q3
t1488,2016,Q3
t1489,2016,Q3
t1490,2016,Q3
t1491,2016,Q3
t1492,2016,Q3
t1493,2016,Q3
t1494,2016,Q3
t1495,2016,Q3
t1496,2016,Q3
t1497,2016,Q3
t1498,2016,Q3
t1499,2016,Q3
t1500,2016,Q3
t1501,2016,Q3
t1502,2016,Q3
t1503,2016,Q3
t1504,2016,Q3
t1505,2016,Q3
t1506,2016,Q3
t1507,2016,Q3
t1508,2016,Q3
t1509,2016,Q3
t1510,2016,Q3
t1511,2016,Q3
t1512,2016,Q3
t1513,2016,Q3
t1514,2016,Q3
t1515,2016,Q3
t1516,2016,Q3
t1517,2016,Q3
t1518,2016,Q3
t1519,2016,Q3
t1520,2016,Q3
t1521,2016,Q3
t1522,2016,Q3
t1523,2016,Q3
t1524,2016,Q3
t1525,2016,Q3
t1526,2016,Q3
t1527,2016,Q3
t1528,2016,Q3
t1529,2016,Q3
t1530,2016,Q3
t1531,2016,Q3
t1532,2016,Q3
t1533,2016,Q3
t1534,2016,Q3
t1535,2016,Q3
t1536,2016,Q3
t1537,2016,Q3
t1538,2016,Q3
t1539,2016,Q3
t1540,2016,Q3
t1541,2016,Q3
t1542,2016,Q3
t1543,2016,Q3
t1544,2016,Q3
t1545,2016,Q3
t1546,2016,Q3
t1547,2016,Q3
t1548,2016,Q3
t1549,2016,Q3
t1550,2016,Q3
t1551,2016,Q3
t1552,2016,Q3
t1553,2016,Q3
t1554,2016,Q3
t1555,2016,Q3
t1556,2016,Q3
t1557,2016,Q3
t1558,2016,Q3
t1559,2016,Q3
t1560,2016,Q3
t1561,2016,Q3
t1562,2016,Q3
t1563,2016,Q3
t1564,2016,Q3
t1565,2016,Q3
t1566,2016,Q3
t1567,2016,Q3
t1568,2016,Q3
t1569,2016,Q3
t1570,2016,Q3
t1571,2016,Q3
t1572,2016,Q3
t1573,2016,Q3
t1574,2016,Q3
t1575,2016,Q3
t1576,2016,Q3
t1577,2016,Q3
t1578,2016,Q3
t1579,2016,Q3
t1580,2016,Q3
t1581,2016,Q3
t1582,2016,Q3
t1583,2016,Q3
t1584,2016,Q3
t1585,2016,Q3
t1586,2016,Q3
t1587,2016,Q3
t1588,2016,Q3
t1589,2016,Q3
t1590,2016,Q3
t1591,2016,Q3
t1592,2016,Q3
t1593,2016,Q3
t1594,2016,Q3
t1595,2016,Q3
t1596,2016,Q3
t1597,2016,Q3
t1598,2016,Q3
t1599,2016,Q3
t1600,2016,Q3
t1601,2016,Q3
t1602,2016,Q3
t1603,2016,Q3
t1604,2016,Q3
t1605,2016,Q3
t1606,2016,Q3
t1607,2016,Q3
t1608,2016,Q3
t1609,2016,Q3
t1610,2016,Q3
t1611,2016,Q3
t1612,2016,Q3
t1613,2016,Q3
t1614,2016,Q3
t1615,2016,Q3
t1616,2016,Q3
t1617,2016,Q3
t1618,2016,Q3
t1619,2016,Q3
t1620,2016,Q3
t1621,2016,Q3
t1622,2016,Q3
t1623,2016,Q3
t1624,2016,Q3
t1625,2016,Q3
t1626,2016,Q3
t1627,2016,Q3
t1628,2016,Q3
t1629,2016,Q3
t1630,2016,Q3
t1631,2016,Q3
t1632,2016,Q3
t1633,2016,Q3
t1634,2016,Q3
t1635,2016,Q3
t1636,2016,Q3
t1637,2016,Q3
t1638,2016,Q3
t1639,2016,Q3
t1640,2016,Q3
t1641,2016,Q3
t1642,2016,Q3
t1643,2016,Q3
t1644,2016,Q3
t1645,2016,Q3
t1646,2016,Q3
t1647,2016,Q3
t1648,2016,Q3
t1649,2016,Q3
t1650,2016,Q3
t1651,2016,Q3
t1652,2016,Q3
t1653,2016,Q3
t1654,2016,Q3
t1655,2016,Q3
t1656,2016,Q3
t1657,2016,Q3
t1658,2016,Q3
t1659,2016,Q3
t1660,2016,Q3
t1661,2016,Q3
t1662,2016,Q3
t1663,2016,Q3
t1664,2016,Q3
t1665,2016,Q3
t1666,2016,Q3
t1667,2016,Q3
t1668,2016,Q3
t1669,2016,Q3
t1670,2016,Q3
t1671,2016,Q3
t1672,2016,Q3
t1673,2016,Q3
t1674,2016,Q3
t1675,2016,Q3
t1676,2016,Q3
t1677,2016,Q3
t1678,2016,Q3
t1679,2016,Q3
t1680,2016,Q3
t1681,2016,Q3
t1682,2016,Q3
t1683,2016,Q3
t1684,2016,Q3
t1685,2016,Q3
t1686,2016,Q3
t1687,2016,Q3
t1688,2016,Q3
t1689,2016,Q3
t1690,2016,Q3
t1691,2016,Q3
t1692,2016,Q3
t1693,2016,Q3
t1694,2016,Q3
t1695,2016,Q3
t1696,2016,Q3
t1697,2016,Q3
t1698,2016,Q3
t1699,2016,Q3
t1700,2016,Q3
t1701,2016,Q3
t1702,2016,Q3
t1703,2016,Q3
t1704,2016,Q3
t1705,2016,Q3
t1706,2016,Q3
t1707,2016,Q3
t1708,2016,Q3
t1709,2016,Q3
t1710,2016,Q3
t1711,2016,Q3
t1712,2016,Q3
t1713,2016,Q3
t1714,2016,Q3
t1715,2016,Q3
t1716,2016,Q3
t1717,2016,Q3
t1718,2016,Q3
t1719,2016,Q3
t1720,2016,Q3
t1721,2016,Q3
t1722,2016,Q3
t1723,2016,Q3
t1724,2016,Q3
t1725,2016,Q3
t1726,2016,Q3
t1727,2016,Q3
t1728,2016,Q3
t1729,2016,Q3
t1730,2016,Q3
t1731,2016,Q3
t1732,2016,Q3
t1733,2016,Q3
t1734,2016,Q3
t1735,2016,Q3
t1736,2016,Q3
t1737,2016,Q3
t1738,2016,Q3
t1739,2016,Q3
t1740,2016,Q3
t1741,2016,Q3
t1742,2016,Q3
t1743,2016,Q3
t1744,2016,Q3
t1745,2016,Q3
t1746,2016,Q3
t1747,2016,Q3
t1748,2016,Q3
t1749,2016,Q3
t1750,2016,Q3
t1751,2016,Q3
t1752,2016,Q3
t1753,2016,Q3
t1754,2016,Q3
t1755,2016,Q3
t1756,2016,Q3
t1757,2016,Q3
t1758,2016,Q3
t1759,2016,Q3
t1760,2016,Q3
t1761,2016,Q3
t1762,2016,Q3
t1763,2016,Q3
t1764,2016,Q3
t1765,2016,Q3
t1766,2016,Q3
t1767,2016,Q3
t1768,2016,Q3
t1769,2016,Q3
t1770,2016,Q3
t1771,2016,Q3
t1772,2016,Q3
t1773,2016,Q3
t1774,2016,Q3
t1775,2016,Q3
t1776,2016,Q3
t1777,2016,Q3
t1778,2016,Q3
t1779,2016,Q3
t1780,2016,Q3
t1781,2016,Q3
t1782,2016,Q3
t1783,2016,Q3
t1784,2016,Q3
t1785,2016,Q3
t1786,2016,Q3
t1787,2016,Q3
t1788,2016,Q3
t1789,2016,Q3
t1790,2016,Q3
t1791,2016,Q3
t1792,2016,Q3
t1793,2016,Q3
t1794,2016,Q3
t1795,2016,Q3
t1796,2016,Q3
t1797,2016,Q3
t1798,2016,Q3
t1799,2016,Q3
t1800,2016,Q3
t1801,2016,Q3
t1802,2016,Q3
t1803,2016,Q3
t1804,2016,Q3
t1805,2016,Q3
t1806,2016,Q3
t1807,2016,Q3
t1808,2016,Q3
t1809,2016,Q3
t1810,2016,Q3
t1811,2016,Q3
t1812,2016,Q3
t1813,2016,Q3
t1814,2016,Q3
t1815,2016,Q3
t1816,2016,Q3
t1817,2016,Q3
t1818,2016,Q3
t1819,2016,Q3
t1820,2016,Q3
t1821,2016,Q3
t1822,2016,Q3
t1823,2016,Q3
t1824,2016,Q3
t1825,2016,Q3
t1826,2016,Q3
t1827,2016,Q3
t1828,2016,Q3
t1829,2016,Q3
t1830,2016,Q3
t1831,2016,Q3
t1832,2016,Q3
t1833,2016,Q3
t1834,2016,Q3
t1835,2016,Q3
t1836,2016,Q3
t1837,2016,Q3
t1838,2016,Q3
t1839,2016,Q3
t1840,2016,Q3
t1841,2016,Q3
t1842,2016,Q3
t1843,2016,Q3
t1844,2016,Q3
t1845,2016,Q3
t1846,2016,Q3
t1847,2016,Q3
t1848,2016,Q3
t1849,2016,Q3
t1850,2016,Q3
t1851,2016,Q3
t1852,2016,Q3
t1853,2016,Q3
t1854,2016,Q3
t1855,2016,Q3
t1856,2016,Q3
t1857,2016,Q3
t1858,2016,Q3
t1859,2016,Q3
t1860,2016,Q3
t1861,2016,Q3
t1862,2016,Q3
t1863,2016,Q3
t1864,2016,Q3
t1865,2016,Q3
t1866,2016,Q3
t1867,2016,Q3
t1868,2016,Q3
t1869,2016,Q3
t1870,2016,Q3
t1871,2016,Q3
t1872,2016,Q3
t1873,2016,Q3
t1874,2016,Q3
t1875,2016,Q3
t1876,2016,Q3
t1877,2016,Q3
t1878,2016,Q3
t1879,2016,Q3
t1880,2016,Q3
t1881,2016,Q3
t1882,2016,Q3
t1883,2016,Q3
t1884,2016,Q3
t1885,2016,Q3
t1886,2016,Q3
t1887,2016,Q3
t1888,2016,Q3
t1889,2016,Q3
t1890,2016,Q3
t1891,2016,Q3
t1892,2016,Q3
t1893,2016,Q3
t1894,2016,Q3
t1895,2016,Q3
t1896,2016,Q3
t1897,2016,Q3
t1898,2016,Q3
t1899,2016,Q3
t1900,2016,Q3
t1901,2016,Q3
t1902,2016,Q3
t1903,2016,Q3
t1904,2016,Q3
t1905,2016,Q3
t1906,2016,Q3
t1907,2016,Q3
t1908,2016,Q3
t1909,2016,Q3
t1910,2016,Q3
t1911,2016,Q3
t1912,2016,Q3
t1913,2016,Q3
t1914,2016,Q3
t1915,2016,Q3
t1916,2016,Q3
t1917,2016,Q3
t1918,2016,Q3
t1919,2016,Q3
t1920,2016,Q3
t1921,2016,Q3
t1922,2016,Q3
t1923,2016,Q3
t1924,2016,Q3
t1925,2016,Q3
t1926,2016,Q3
t1927,2016,Q3
t1928,2016,Q3
t1929,2016,Q3
t1930,2016,Q3
t1931,2016,Q3
t1932,2016,Q3
t1933,2016,Q3
t1934,2016,Q3
t1935,2016,Q3
t1936,2016,Q3
t1937,2016,Q3
t1938,2016,Q3
t1939,2016,Q3
t1940,2016,Q3
t1941,2016,Q3
t1942,2016,Q3
t1943,2016,Q3
t1944,2016,Q3
t1945,2016,Q3
t1946,2016,Q3
t1947,2016,Q3
t1948,2016,Q3
t1949,2016,Q3
t1950,2016,Q3
t1951,2016,Q3
t1952,2016,Q3
t1953,2016,Q3
t1954,2016,Q3
t1955,2016,Q3
t1956,2016,Q3
t1957,2016,Q3
t1958,2016,Q3
t1959,2016,Q3
t1960,2016,Q3
t1961,2016,Q3
t1962,2016,Q3
t1963,2016,Q3
t1964,2016,Q3
t1965,2016,Q3
t1966,2016,Q3
t1967,2016,Q3
t1968,2016,Q3
t1969,2016,Q3
t1970,2016,Q3
t1971,2016,Q3
t1972,2016,Q3
t1973,2016,Q3
t1974,2016,Q3
t1975,2016,Q3
t1976,2016,Q3
t1977,2016,Q3
t1978,2016,Q3
t1979,2016,Q3
t1980,2016,Q3
t1981,2016,Q3
t1982,2016,Q3
t1983,2016,Q3
t1984,2016,Q3
t1985,2016,Q3
t1986,2016,Q3
t1987,2016,Q3
t1988,2016,Q3
t1989,2016,Q3
t1990,2016,Q3
t1991,2016,Q3
t1992,2016,Q3
t1993,2016,Q3
t1994,2016,Q3
t1995,2016,Q3
t1996,2016,Q3
t1997,2016,Q3
t1998,2016,Q3
t1999,2016,Q3
t2000,2016,Q3
t2001,2016,Q3
t2002,2016,Q3
t2003,2016,Q3
t2004,2016,Q3
t2005,2016,Q3
t2006,2016,Q3
t2007,2016,Q3
t2008,2016,Q3
t2009,2016,Q3
t2010,2016,Q3
t2011,2016,Q3
t2012,2016,Q3
t2013,2016,Q3
t2014,2016,Q3
t2015,2016,Q3
t2016,2016,Q3
t2017,2016,Q3
t2018,2016,Q3
t2019,2016,Q3
t2020,2016,Q3
t2021,2016,Q3
t2022,2016,Q3
t2023,2016,Q3
t2024,2016,Q3
t2025,2016,Q3
t2026,2016,Q3
t2027,2016,Q3
t2028,2016,Q3
t2029,2016,Q3
t2030,2016,Q3
t2031,2016,Q3
t2032,2016,Q3
t2033,2016,Q3
t2034,2016,Q3
t2035,2016,Q3
t2036,2016,Q3
t2037,2016,Q3
t2038,2016,Q3
t2039,2016,Q3
t2040,2016,Q3
t2041,2016,Q3
t2042,2016,Q3
t2043,2016,Q3
t2044,2016,Q3
t2045,2016,Q3
t2046,2016,Q3
t2047,2016,Q3
t2048,2016,Q3
t2049,2016,Q3
t2050,2016,Q3
t2051,2016,Q3
t2052,2016,Q3
t2053,2016,Q3
t2054,2016,Q3
t2055,2016,Q3
t2056,2016,Q3
t2057,2016,Q3
t2058,2016,Q3
t2059,2016,Q3
t2060,2016,Q3
t2061,2016,Q3
t2062,2016,Q3
t2063,2016,Q3
t2064,2016,Q3
t2065,2016,Q3
t2066,2016,Q3
t2067,2016,Q3
t2068,2016,Q3
t2069,2016,Q3
t2070,2016,Q3
t2071,2016,Q3
t2072,2016,Q3
t2073,2016,Q3
t2074,2016,Q3
t2075,2016,Q3
t2076,2016,Q3
t2077,2016,Q3
t2078,2016,Q3
t2079,2016,Q3
t2080,2016,Q3
t2081,2016,Q3
t2082,2016,Q3
t2083,2016,Q3
t2084,2016,Q3
t2085,2016,Q3
t2086,2016,Q3
t2087,2016,Q3
t2088,2016,Q3
t2089,2016,Q3
t2090,2016,Q3
t2091,2016,Q3
t2092,2016,Q3
t2093,2016,Q3
t2094,2016,Q3
t2095,2016,Q3
t2096,2016,Q3
t2097,2016,Q3
t2098,2016,Q3
t2099,2016,Q3
t2100,2016,Q3
t2101,2016,Q3
t2102,2016,Q3
t2103,2016,Q3
t2104,2016,Q3
t2105,2016,Q3
t2106,2016,Q3
t2107,2016,Q3
t2108,2016,Q3
t2109,2016,Q3
t2110,2016,Q3
t2111,2016,Q3
t2112,2016,Q3
t2113,2016,Q3
t2114,2016,Q3
t2115,2016,Q3
t2116,2016,Q3
t2117,2016,Q3
t2118,2016,Q3
t2119,2016,Q3
t2120,2016,Q3
t2121,2016,Q3
t2122,2016,Q3
t2123,2016,Q3
t2124,2016,Q3
t2125,2016,Q3
t2126,2016,Q3
t2127,2016,Q3
t2128,2016,Q3
t2129,2016,Q3
t2130,2016,Q3
t2131,2016,Q3
t2132,2016,Q3
t2133,2016,Q3
t2134,2016,Q3
t2135,2016,Q3
t2136,2016,Q3
t2137,2016,Q3
t2138,2016,Q3
t2139,2016,Q3
t2140,2016,Q3
t2141,2016,Q3
t2142,2016,Q3
t2143,2016,Q3
t2144,2016,Q3
t2145,2016,Q3
t2146,2016,Q3
t2147,2016,Q3
t2148,2016,Q3
t2149,2016,Q3
t2150,2016,Q3
t2151,2016,Q3
t2152,2016,Q3
t2153,2016,Q3
t2154,2016,Q3
t2155,2016,Q3
t2156,2016,Q3
t2157,2016,Q3
t2158,2016,Q3
t2159,2016,Q3
t2160,2016,Q3
t2161,2016,Q3
t2162,2016,Q3
t2163,2016,Q3
t2164,2016,Q3
t2165,2016,Q3
t2166,2016,Q3
t2167,2016,Q3
t2168,2016,Q3
t2169,2016,Q3
t2170,2016,Q3
t2171,2016,Q3
t2172,2016,Q3
t2173,2016,Q3
t2174,2016,Q3
t2175,2016,Q3
t2176,2016,Q3
t2177,2016,Q3
t2178,2016,Q3
t2179,2016,Q3
t2180,2016,Q3
t2181,2016,Q3
t2182,2016,Q3
t2183,2016,Q3
t2184,2016,Q3
t2185,2016,Q3
t2186,2016,Q3
t2187,2016,Q3
t2188,2016,Q3
t2189,2016,Q3
t2190,2016,Q3
t2191,2016,Q3
t2192,2016,Q3
t2193,2016,Q3
t2194,2016,Q3
t2195,2016,Q3
t2196,2016,Q3
t2197,2016,Q3
t2198,2016,Q3
t2199,2016,Q3
t2200,2016,Q3
t2201,2016,Q3
t2202,2016,Q3
t2203,2016,Q3
t2204,2016,Q3
t2205,2016,Q3
t2206,2016,Q3
t2207,2016,Q3
t2208,2016,Q3
t2209,2016,Q3
t2210,2016,Q3
t2211,2016,Q3
t2212,2016,Q3
t2213,2016,Q3
t2214,2016,Q3
t2215,2016,Q3
t2216,2016,Q3
t2217,2016,Q3
t2218,2016,Q3
t2219,2016,Q3
t2220,2016,Q3
t2221,2016,Q3
t2222,2016,Q3
t2223,2016,Q3
t2224,2016,Q3
t2225,2016,Q3
t2226,2016,Q3
t2227,2016,Q3
t2228,2016,Q3
t2229,2016,Q3
t2230,2016,Q3
t2231,2016,Q3
t2232,2016,Q3
t2233,2016,Q3
t2234,2016,Q3
t2235,2016,Q3
t2236,2016,Q3
t2237,2016,Q3
t2238,2016,Q3
t2239,2016,Q3
t2240,2016,Q3
t2241,2016,Q3
t2242,2016,Q3
t2243,2016,Q3
t2244,2016,Q3
t2245,2016,Q3
t2246,2016,Q3
t2247,2016,Q3
t2248,2016,Q3
t2249,2016,Q3
t2250,2016,Q3
t2251,2016,Q3
t2252,2016,Q3
t2253,2016,Q3
t2254,2016,Q3
t2255,2016,Q3
t2256,2016,Q3
t2257,2016,Q3
t2258,2016,Q3
t2259,2016,Q3
t2260,2016,Q3
t2261,2016,Q3
t2262,2016,Q3
t2263,2016,Q3
t2264,2016,Q3
t2265,2016,Q3
t2266,2016,Q3
t2267,2016,Q3
t2268,2016,Q3
t2269,2016,Q3
t2270,2016,Q3
t2271,2016,Q3
t2272,2016,Q3
t2273,2016,Q3
t2274,2016,Q3
t2275,2016,Q3
t2276,2016,Q3
t2277,2016,Q3
t2278,2016,Q3
t2279,2016,Q3
t2280,2016,Q3
t2281,2016,Q3
t2282,2016,Q3
t2283,2016,Q3
t2284,2016,Q3
t2285,2016,Q3
t2286,2016,Q3
t2287,2016,Q3
t2288,2016,Q3
t2289,2016,Q3
t2290,2016,Q3
t2291,2016,Q3
t2292,2016,Q3
t2293,2016,Q3
t2294,2016,Q3
t2295,2016,Q3
t2296,2016,Q3
t2297,2016,Q3
t2298,2016,Q3
t2299,2016,Q3
t2300,2016,Q3
t2301,2016,Q3
t2302,2016,Q3
t2303,2016,Q3
t2304,2016,Q3
t2305,2016,Q3
t2306,2016,Q3
t2307,2016,Q3
t2308,2016,Q3
t2309,2016,Q3
t2310,2016,Q3
t2311,2016,Q3
t2312,2016,Q3
t2313,2016,Q3
t2314,2016,Q3
t2315,2016,Q3
t2316,2016,Q3
t2317,2016,Q3
t2318,2016,Q3
t2319,2016,Q3
t2320,2016,Q3
t2321,2016,Q3
t2322,2016,Q3
t2323,2016,Q3
t2324,2016,Q3
t2325,2016,Q3
t2326,2016,Q3
t2327,2016,Q3
t2328,2016,Q3
t2329,2016,Q3
t2330,2016,Q3
t2331,2016,Q3
t2332,2016,Q3
t2333,2016,Q3
t2334,2016,Q3
t2335,2016,Q3
t2336,2016,Q3
t2337,2016,Q3
t2338,2016,Q3
t2339,2016,Q3
t2340,2016,Q3
t2341,2016,Q3
t2342,2016,Q3
t2343,2016,Q3
t2344,2016,Q3
t2345,2016,Q3
t2346,2016,Q3
t2347,2016,Q3
t2348,2016,Q3
t2349,2016,Q3
t2350,2016,Q3
t2351,2016,Q3
t2352,2016,Q3
t2353,2016,Q3
t2354,2016,Q3
t2355,2016,Q3
t2356,2016,Q3
t2357,2016,Q3
t2358,2016,Q3
t2359,2016,Q3
t2360,2016,Q3
t2361,2016,Q3
t2362,2016,Q3
t2363,2016,Q3
t2364,2016,Q3
t2365,2016,Q3
t2366,2016,Q3
t2367,2016,Q3
t2368,2016,Q3
t2369,2016,Q3
t2370,2016,Q3
t2371,2016,Q3
t2372,2016,Q3
t2373,2016,Q3
t2374,2016,Q3
t2375,2016,Q3
t2376,2016,Q3
t2377,2016,Q3
t2378,2016,Q3
t2379,2016,Q3
t2380,2016,Q3
t2381,2016,Q3
t2382,2016,Q3
t2383,2016,Q3
t2384,2016,Q3
t2385,2016,Q3
t2386,2016,Q3
t2387,2016,Q3
t2388,2016,Q3
t2389,2016,Q3
t2390,2016,Q3
t2391,2016,Q3
t2392,2016,Q3
t2393,2016,Q3
t2394,2016,Q3
t2395,2016,Q3
t2396,2016,Q3
t2397,2016,Q3
t2398,2016,Q3
t2399,2016,Q3
t2400,2016,Q3
t2401,2016,Q3
t2402,2016,Q3
t2403,2016,Q3
t2404,2016,Q3
t2405,2016,Q3
t2406,2016,Q3
t2407,2016,Q3
t2408,2016,Q3
t2409,2016,Q3
t2410,2016,Q3
t2411,2016,Q3
t2412,2016,Q3
t2413,2016,Q3
t2414,2016,Q3
t2415,2016,Q3
t2416,2016,Q3
t2417,2016,Q3
t2418,2016,Q3
t2419,2016,Q3
t2420,2016,Q3
t2421,2016,Q3
t2422,2016,Q3
t2423,2016,Q3
t2424,2016,Q3
t2425,2016,Q3
t2426,2016,Q3
t2427,2016,Q3
t2428,2016,Q3
t2429,2016,Q3
t2430,2016,Q3
t2431,2016,Q3
t2432,2016,Q3
t2433,2016,Q3
t2434,2016,Q3
t2435,2016,Q3
t2436,2016,Q3
t2437,2016,Q3
t2438,2016,Q3
t2439,2016,Q3
t2440,2016,Q3
t2441,2016,Q3
t2442,2016,Q3
t2443,2016,Q3
t2444,2016,Q3
t2445,2016,Q3
t2446,2016,Q3
t2447,2016,Q3
t2448,2016,Q3
t2449,2016,Q3
t2450,2016,Q3
t2451,2016,Q3
t2452,2016,Q3
t2453,2016,Q3
t2454,2016,Q3
t2455,2016,Q3
t2456,2016,Q3
t2457,2016,Q3
t2458,2016,Q3
t2459,2016,Q3
t2460,2016,Q3
t2461,2016,Q3
t2462,2016,Q3
t2463,2016,Q3
t2464,2016,Q3
t2465,2016,Q3
t2466,2016,Q3
t2467,2016,Q3
t2468,2016,Q3
t2469,2016,Q3
t2470,2016,Q3
t2471,2016,Q3
t2472,2016,Q3
t2473,2016,Q3
t2474,2016,Q3
t2475,2016,Q3
t2476,2016,Q3
t2477,2016,Q3
t2478,2016,Q3
t2479,2016,Q3
t2480,2016,Q3
t2481,2016,Q3
t2482,2016,Q3
t2483,2016,Q3
t2484,2016,Q3
t2485,2016,Q3
t2486,2016,Q3
t2487,2016,Q3
t2488,2016,Q3
t2489,2016,Q3
t2490,2016,Q3
t2491,2016,Q3
t2492,2016,Q3
t2493,2016,Q3
t2494,2016,Q3
t2495,2016,Q3
t2496,2016,Q3
t2497,2016,Q3
t2498,2016,Q3
t2499,2016,Q3
t2500,2016,Q3
t2501,2016,Q3
t2502,2016,Q3
t2503,2016,Q3
t2504,2016,Q3
t2505,2016,Q3
t2506,2016,Q3
t2507,2016,Q3
t2508,2016,Q3
t2509,2016,Q3
t2510,2016,Q3
t2511,2016,Q3
t2512,2016,Q3
t2513,2016,Q3
t2514,2016,Q3
t2515,2016,Q3
t2516,2016,Q3
t2517,2016,Q3
t2518,2016,Q3
t2519,2016,Q3
t2520,2016,Q3
t2521,2016,Q3
t2522,2016,Q3
t2523,2016,Q3
t2524,2016,Q3
t2525,2016,Q3
t2526,2016,Q3
t2527,2016,Q3
t2528,2016,Q3
t2529,2016,Q3
t2530,2016,Q3
t2531,2016,Q3
t2532,2016,Q3
t2533,2016,Q3
t2534,2016,Q3
t2535,2016,Q3
t2536,2016,Q3
t2537,2016,Q3
t2538,2016,Q3
t2539,2016,Q3
t2540,2016,Q3
t2541,2016,Q3
t2542,2016,Q3
t2543,2016,Q3
t2544,2016,Q3
t2545,2016,Q3
t2546,2016,Q3
t2547,2016,Q3
t2548,2016,Q3
t2549,2016,Q3
t2550,2016,Q3
t2551,2016,Q3
t2552,2016,Q3
t2553,2016,Q3
t2554,2016,Q3
t2555,2016,Q3
t2556,2016,Q3
t2557,2016,Q3
t2558,2016,Q3
t2559,2016,Q3
t2560,2016,Q3
t2561,2016,Q3
t2562,2016,Q3
t2563,2016,Q3
t2564,2016,Q3
t2565,2016,Q3
t2566,2016,Q3
t2567,2016,Q3
t2568,2016,Q3
t2569,2016,Q3
t2570,2016,Q3
t2571,2016,Q3
t2572,2016,Q3
t2573,2016,Q3
t2574,2016,Q3
t2575,2016,Q3
t2576,2016,Q3
t2577,2016,Q3
t2578,2016,Q3
t2579,2016,Q3
t2580,2016,Q3
t2581,2016,Q3
t2582,2016,Q3
t2583,2016,Q3
t2584,2016,Q3
t2585,2016,Q3
t2586,2016,Q3
t2587,2016,Q3
t2588,2016,Q3
t2589,2016,Q3
t2590,2016,Q3
t2591,2016,Q3
t2592,2016,Q3
t2593,2016,Q3
t2594,2016,Q3
t2595,2016,Q3
t2596,2016,Q3
t2597,2016,Q3
t2598,2016,Q3
t2599,2016,Q3
t2600,2016,Q3
t2601,2016,Q3
t2602,2016,Q3
t2603,2016,Q3
t2604,2016,Q3
t2605,2016,Q3
t2606,2016,Q3
t2607,2016,Q3
t2608,2016,Q3
t2609,2016,Q3
t2610,2016,Q3
t2611,2016,Q3
t2612,2016,Q3
t2613,2016,Q3
t2614,2016,Q3
t2615,2016,Q3
t2616,2016,Q3
t2617,2016,Q3
t2618,2016,Q3
t2619,2016,Q3
t2620,2016,Q3
t2621,2016,Q3
t2622,2016,Q3
t2623,2016,Q3
t2624,2016,Q3
t2625,2016,Q3
t2626,2016,Q3
t2627,2016,Q3
